POINT_CD,LOCAL_POINT_CD,POINT_NAME_JP,POINT_NAME,COUNTRY,CITY,LAT,LON,ALT
294680,94680,EUDUNDA,EUDUNDA,AUSTRALIA,EUDUNDA,-34.1753,139.0847,416
294681,94681,NURIOOTPA VITICULTURAL,NURIOOTPA VITICULTURAL,AUSTRALIA,NURIOOTPA,-34.4761,139.0056,276
294682,94682,ロクストン,LOXTON,AUSTRALIA,LOXTON,-34.4389,140.5978,30.4
294683,94683,KUITPO FOREST RESERVE,KUITPO FOREST RESERVE,AUSTRALIA,CITY OF ONKAPARINGA,-35.1711,138.6783,365.5
294684,94684,YUNTA AIRSTRIP,YUNTA AIRSTRIP,AUSTRALIA,SOUTH AUSTRALIA,-32.5708,139.5644,300.5
294685,94685,KADINA AWS,KADINA AWS,AUSTRALIA,KADINA,-33.9703,137.6628,41.6
294686,94686,FOWLERS GAP AWS,FOWLERS GAP AWS,AUSTRALIA,UNINCORPORATED FAR WEST,-31.0867,141.7003,181.5
294690,94690,AUSTIN PLAINS,AUSTIN PLAINS,AUSTRALIA,DISTRICT COUNCIL OF SOUTHERN MALLEE,-35.3778,140.5378,110.8
294691,94691,ブロークンヒル空港,BROKEN HILL AIRPORT AWS,AUSTRALIA,BROKEN HILL CITY COUNCIL,-32.0011,141.4694,281.7
294692,94692,LAKE VICTORIA STORAGE,LAKE VICTORIA STORAGE,AUSTRALIA,RUFUS,-34.0397,141.2653,0
294693,94693,ミルデュラ,MURRIN MURRIN,AUSTRALIA,MILDURA,-34.2358,142.0867,52.8
294694,94694,メニンディー,MENINDEE,AUSTRALIA,MENINDEE,-32.3936,142.4172,61
294696,94696,バルラナルド,BALRANALD,AUSTRALIA,BALRANALD,-34.6397,143.5611,61
294700,94700,ヒルストン,HILLSTON AIRPORT,AUSTRALIA,HILLSTON,-33.4914,145.525,120.2
294702,94702,HAY AIRPORT AWS,HAY AIRPORT AWS,AUSTRALIA,HAY SHIRE COUNCIL,-34.5411,144.8344,92.5
294703,94703,バーク,BOURKE AIRPORT AWS,AUSTRALIA,BOURKE SHIRE COUNCIL,-30.0361,145.9522,107.8
294707,94707,コンドボリン,CONDOBOLIN,AUSTRALIA,LACHLAN SHIRE COUNCIL,-33.0664,147.2283,195
294708,94708,ニンガン,NYNGAN,AUSTRALIA,NYNGAN,-31.5494,147.1961,173
294710,94710,コーバー AIRPORT,COBAR AIRPORT AWS,AUSTRALIA,COBAR SHIRE COUNCIL,-31.5389,145.7964,218
294711,94711,コーバー,COBAR,AUSTRALIA,COBAR,-31.4839,145.8294,263.6
294712,94712,ヤング AIRPORT,YOUNG AIRPORT,AUSTRALIA,YOUNG SHIRE COUNCIL,-34.2492,148.2475,380.6
294714,94714,クータマンドラ,COOTAMUNDRA,AUSTRALIA,COOTAMUNDRA,-34.63,148.0364,338
294715,94715,フォーブズ,FORBES,AUSTRALIA,FORBES SHIRE COUNCIL,-33.3628,147.9206,231
294716,94716,グールバーン,GOULBURN,AUSTRALIA,GOULBURN,-34.7494,149.7033,670
294721,94721,PEAK HILL POST OFFICE,PEAK HILL POST OFFICE,AUSTRALIA,PEAK HILL,-32.7236,148.1903,285
294723,94723,ウェリントン,WELLINGTON,AUSTRALIA,WELLINGTON,-32.5636,148.9503,305
294725,94725,グレンフェル,GRENFELL,AUSTRALIA,GRENFELL,-33.8933,148.1522,0
294727,94727,マジー AIRPORT,MUDGEE AIRPORT,AUSTRALIA,MUDGEE,-32.5628,149.615,471.5
294728,94728,クーナバラブラン,COONABARABRAN,AUSTRALIA,COONABARABRAN,-31.2711,149.2714,510
294729,94729,バサースト AIRPORT,BATHURST AIRPORT AWS,AUSTRALIA,BATHURST REGIONAL COUNCIL,-33.4119,149.6539,745
294730,94730,バサースト,BATHURST,AUSTRALIA,BATHURST REGIONAL COUNCIL,-33.4289,149.5558,713
294732,94732,GULGONG POST OFFICE,GULGONG POST OFFICE,AUSTRALIA,GULGONG,-32.3633,149.5328,475
294735,94735,TARALGA POST OFFICE,TARALGA POST OFFICE,AUSTRALIA,TARALGA,-34.4047,149.8197,845
294740,94740,ガンネダー,GUNNEDAH,AUSTRALIA,GUNNEDAH SHIRE COUNCIL,-31.0261,150.2686,307
294741,94741,リスゴー,LITHGOW,AUSTRALIA,LITHGOW CITY COUNCIL,-33.4769,150.1303,0
294743,94743,MOUNT BOYCE AWS,MOUNT BOYCE AWS,AUSTRALIA,BLACKHEATH,-33.6186,150.2742,1080
294746,94746,MOSS VALE AWS,MOSS VALE AWS,AUSTRALIA,MOSS VALE,-34.5253,150.4217,679
294749,94749,BELLAMBI AWS,BELLAMBI AWS,AUSTRALIA,WOLLONGONG CITY COUNCIL,-34.3692,150.9292,10
294750,94750,ナウラ,NOWRA RAN AIR STATION AWS,AUSTRALIA,CITY OF SHOALHAVEN,-34.9469,150.5353,105
294752,94752,バドジェリーズクリーク AIRPORT,BADGERYS CREEK AIRPORT,AUSTRALIA,BADGERYS CREEK,-33.8969,150.7281,82
294754,94754,NULLO MOUNTAIN AWS,NULLO MOUNTAIN AWS,AUSTRALIA,NULLO MOUNTAIN AWS,-32.7244,150.2289,1130
294755,94755,カムデン,CAMDEN,AUSTRALIA,COBBITTY,-34.0392,150.6889,74.6
294756,94756,MURRURUNDI POST OFFICE,MURRURUNDI POST OFFICE,AUSTRALIA,MURRURUNDI,-31.765,150.8364,466.3
294757,94757,CAMPBELL TOWN (MOUNT ANNAN),CAMPBELL TOWN (MOUNT ANNAN),AUSTRALIA,MOUNT ANNAN,-34.0614,150.7736,112
294759,94759,TERREY HILLS AWS,TERREY HILLS AWS,AUSTRALIA,TERREY HILLS,-33.6908,151.2253,199
294760,94760,HORSLEY PARK EQUESTRIAN CENTRE,HORSLEY PARK EQUESTRIAN CENTRE,AUSTRALIA,FAIRFIELD CITY COUNCIL,-33.8511,150.8567,100
294761,94761,バラバ,BARRABA,AUSTRALIA,BARRABA,-30.3781,150.6097,500
294763,94763,ペンリス,PENRITH,AUSTRALIA,PENRITH,-33.7194,150.6783,24.7
294765,94765,バンクスタウン,BANKSTOWN,AUSTRALIA,BANKSTOWN AERODROME,-33.9181,150.9864,7.5
294766,94766,カンタベリー RACECOURSE,CANTERBURY PARK RACECOURSE,AUSTRALIA,SYDNEY,-33.9058,151.1133,3
294767,94767,シドニー,SYDNEY,AUSTRALIA,SYDNEY,-33.9464,151.1731,5
294768,94768,SYDNEY (OBSERVATORY HILL),SYDNEY (OBSERVATORY HILL),AUSTRALIA,SYDNEY,-33.8608,151.205,40.2
294772,94772,GUYRA HOSPITAL,GUYRA HOSPITAL,AUSTRALIA,GUYRA,-30.2125,151.6786,0
294773,94773,アーミデール（ニューイングランド大学）,ARMIDALE,AUSTRALIA,ARMIDALE,-30.5242,151.6717,987
294774,94774,ニューキャッスル,NEWCASTLE,AUSTRALIA,NEWCASTLE,-32.9183,151.7986,33
294775,94775,TOCAL AWS,TOCAL AWS,AUSTRALIA,MAITLAND CITY COUNCIL,-32.6297,151.5919,30
294776,94776,WILLIAMTOWN RAAF,WILLIAMTOWN RAAF,AUSTRALIA,WILLIAMTOWN,-32.7933,151.8358,8
294781,94781,ニューキャッスル大学,NEWCASTLE UNIVERSITY,AUSTRALIA,NEWCASTLE CITY COUNCIL,-32.8906,151.7069,21
294782,94782,GOSFORD AWS,GOSFORD AWS,AUSTRALIA,SPRINGFIELD,-33.435,151.3614,0
294783,94783,YARRAS (MOUNT SEAVIEW),YARRAS (MOUNT SEAVIEW),AUSTRALIA,PORT MACQUARIE-HASTINGS COUNCIL,-31.3864,152.2483,155
294785,94785,ケンプシー AIRPORT,KEMPSEY AIRPORT,AUSTRALIA,KEMPSEY SHIRE COUNCIL,-31.0711,152.7717,14
294786,94786,ポートマックウォーリー,PORT MACQUARIE,AUSTRALIA,NEW SOUTH WALES,-31.4336,152.8656,4.9
294789,94789,ドリゴ OLD CORAMBA,DORRIGO,AUSTRALIA,DORRIGO,-30.3442,152.7186,746
294792,94792,WOOLBROOK (DANGLEMAH ROAD),WOOLBROOK (DANGLEMAH ROAD),AUSTRALIA,WOOLBROOK,-30.9672,151.345,910
294802,94802,オールバニー,ALBANY AIRPORT,AUSTRALIA,CITY OF ALBANY,-34.9414,117.8022,69
294804,94804,NEPTUNE ISLAND,NEPTUNE ISLAND,AUSTRALIA,SOUTH AUSTRALIA,-35.3364,136.1175,32
294806,94806,マウントバーカー〔サウスオーストラリア州〕,MOUNT BARKER,AUSTRALIA,MOUNT BARKER,-35.0639,138.8508,0
294807,94807,キングズコート,PARNDANA CFS AWS,AUSTRALIA,PARNDANA,-35.7917,137.2486,0
294808,94808,ノアーランガ,NOARLUNGA,AUSTRALIA,NOARLUNGA DOWNS,-35.1586,138.5058,55
294809,94809,EDITHBURGH,EDITHBURGH,AUSTRALIA,YORKE PENINSULA COUNCIL,-35.1122,137.7394,7
294811,94811,SECOND VALLEY FOREST,SECOND VALLEY FOREST,AUSTRALIA,PARAWA,-35.5694,138.2864,342
294812,94812,ローブ,ROBE,AUSTRALIA,ROBE,-37.1628,139.7561,4.3
294813,94813,ジャファ岬,CAPE JAFFA,AUSTRALIA,DISTRICT COUNCIL OF KINGSTON,-36.9656,139.7164,18
294814,94814,STRATHALBYN RACECOURSE,STRATHALBYN RACECOURSE,AUSTRALIA,ALEXANDRINA COUNCIL,-35.2836,138.8933,58.5
294817,94817,COONAWARRA,COONAWARRA,AUSTRALIA,COONAWARRA,-37.2906,140.8253,57.5
294820,94820,（ナラクーアト飛行場）,NARACOORTE AIRPORT,AUSTRALIA,NARACOORTE LUCINDALE COUNCIL,-36.9814,140.7269,50.3
294821,94821,マウントガンビア,MOUNT GAMBIER AERO,AUSTRALIA,WANDILO,-37.7472,140.7739,69
294822,94822,ウィラビー,WILLOUGHBY,AUSTRALIA,WILLOUGHBY,-35.8425,138.1328,56
294826,94826,ネルソン岬,CAPE NELSON,AUSTRALIA,PORTLAND,-38.4306,141.5436,46.6
294827,94827,ニル,NHILL,AUSTRALIA,NHILL,-36.3092,141.6486,139.5
294828,94828,ポートランド／CASHMORE空港,PORTLAND CASHMORE AIRPORT,AUSTRALIA,CASHMORE,-38.3147,141.4706,81.5
294829,94829,ハミルトン空港,HAMILTON AIRPORT,AUSTRALIA,HAMILTON,-37.6486,142.0636,241.7
294830,94830,ポートフェアリー,PORT FAIRY,AUSTRALIA,MOYNE SHIRE,-38.3906,142.2347,10.2
294831,94831,オーヤン,OUYEN,AUSTRALIA,OUYEN,-35.0694,142.3158,0
294833,94833,スタウェル,STAWELL,AUSTRALIA,POMPNAL,-37.295,142.6039,1150
294834,94834,アララト,ARARAT,AUSTRALIA,ARARAT,-37.2772,142.9808,296
294835,94835,BEN NEVIS,BEN NEVIS,AUSTRALIA,ARARAT,-37.2281,143.2006,875
294836,94836,スタウェル AERODROME,STAWELL AERODROME,AUSTRALIA,STAWELL,-37.0719,142.74,235.7
294837,94837,ウォーナンブール AIRPORT,WARRNAMBOOL AIRPORT,AUSTRALIA,WARRNAMBOOL,-38.2867,142.4522,71.4
294838,94838,HOPETOUN AIRPORT,HOPETOUN AIRPORT,AUSTRALIA,HOPETOUN,-35.715,142.3569,77.9
294839,94839,CHARLTON,CHARLTON,AUSTRALIA,CHARLTON,-36.2847,143.3342,132.2
294840,94840,MORTLAKE RACECOURSE,MORTLAKE RACECOURSE,AUSTRALIA,MORTLAKE,-38.0736,142.7744,131
294841,94841,WARRACKNABEAL MUSEUM,WARRACKNABEAL MUSEUM,AUSTRALIA,WARRACKNABEAL,-36.2614,142.405,113.4
294842,94842,オトウェー岬,CAPE OTWAY LIGHTHOUSE,AUSTRALIA,COLAC OTWAY SHIRE,-38.8556,143.5128,83
294843,94843,スワンヒル飛行場,SWAN HILL AIRPORT,AUSTRALIA,SWAN HILL,-35.3767,143.5417,71.1
294844,94844,ケラング,KERANG,AUSTRALIA,KERANG,-35.7236,143.9197,77.7
294846,94846,AIREYS INLET,AIREYS INLET,AUSTRALIA,SURF COAST SHIRE,-38.4583,144.0883,95
294850,94850,キング島 AIRPORT,KING ISLAND AIRPORT,AUSTRALIA,MORRISON AVENUE,-39.88,143.8828,38
294852,94852,バララト（飛行場）,BALLARAT AIRPORT,AUSTRALIA,BALLARAT CITY,-37.5128,143.7911,435.6
294854,94854,AVALON  AIRPORT,AVALON  AIRPORT,AUSTRALIA,GREATER GEELONG CITY,-38.0286,144.4783,10.9
294855,94855,ベンディゴ,BENDIGO,AUSTRALIA,BENDIGO,-36.7394,144.3267,208.6
294857,94857,ジーロング AIRPORT,GEELONG,AUSTRALIA,GEELONG,-38.1736,144.3764,13.4
294859,94859,REDESDALE,REDESDALE,AUSTRALIA,REDESDALE,-37.0194,144.5203,290
294860,94860,キルモア GAP,KILMORE GAP,AUSTRALIA,KILMORE,-37.3808,144.9653,528.4
294861,94861,エチューカ（飛行場）,ECHUCA AIRPORT,AUSTRALIA,ECHUCA,-36.1647,144.7642,99.8
294862,94862,YARRAWONGA,YARRAWONGA,AUSTRALIA,YARRAWONGA,-36.0294,146.0306,129.2
294863,94863,SHEOAKS AWS,SHEOAKS AWS,AUSTRALIA,GOLDEN PLAINS SHIRE,-37.9075,144.1303,237.3
294864,94864,COLDSTREAM,COLDSTREAM,AUSTRALIA,COLDSTREAM,-37.7239,145.4094,83.9
294865,94865,ラバートン（飛行場）〔ビクトリア州〕,LAVERTON RAAF,AUSTRALIA,LAVERTON,-37.8564,144.7567,20.4
294866,94866,メルボルン,MELBOURNE AIRPORT,AUSTRALIA,CITY OF HUME,-37.6656,144.8322,118.8
294870,94870,ムーラビン空港,MOORABBIN AIRPORT,AUSTRALIA,MELBOURNE,-37.98,145.0964,12.7
294872,94872,FERNY CREEK,FERNY CREEK,AUSTRALIA,YARRA RANGES SHIRE,-37.8747,145.3494,513.4
294874,94874,MANGALORE AIRPORT,MANGALORE AIRPORT,AUSTRALIA,AVENEL,-36.8886,145.1858,141.4
294875,94875,シェパートン AIRPORT,SHEPPARTON AIRPORT,AUSTRALIA,KIALLA,-36.4289,145.3947,114.5
294877,94877,TOCUMWAL AIRPORT,TOCUMWAL AIRPORT,AUSTRALIA,TOCUMWAL,-35.8169,145.6003,114
294878,94878,HUNTERS HILL,HUNTERS HILL,AUSTRALIA,WODONGA,-36.2136,147.5394,981
294881,94881,アイルドン,EILDON,AUSTRALIA,EILDON,-37.2092,145.8422,637
294882,94882,アイルドン湖,KAKE EILDON,AUSTRALIA,EILDON,-37.2314,145.9125,230
294886,94886,POUND CREEK,POUND CREEK,AUSTRALIA,POUND CREEK,-38.6297,145.8108,3.6
294889,94889,ウォンガラッタ,WANGARATTA,AUSTRALIA,WANGARATTA,-36.4206,146.3056,153.2
294890,94890,グンダガイ,GUNDAGAI,AUSTRALIA,GUNDAGAI,-35.0478,148.1075,250
294891,94891,LATROBE VALLEY AIRPORT,LATROBE VALLEY AIRPORT,AUSTRALIA,TRARALGON,-38.2094,146.4747,56.3
294892,94892,RHYLL,RHYLL,AUSTRALIA,RHYLL,-38.4611,145.31,14
294893,94893,ウィルソンズ・プロモントリー,WILSONS PROMONTORY LIGHTHOUSE,AUSTRALIA,WILSONS PROMONTORY LIGHTHOUSE,-39.1297,146.4244,97.2
294894,94894,ブラー山,MOUNT BULLER,AUSTRALIA,MOUNT BULLER,-37.145,146.4394,1707
294898,94898,CERBERUS,CERBERUS,AUSTRALIA,SHIRE OF MORNINGTON PENINSULA,-38.3647,145.1786,13.7
294901,94901,HUME RESERVOIR,HUME RESERVOIR,AUSTRALIA,LAKE HUME VILLAGE,-36.1039,147.0328,184
294903,94903,FALLS CREEK,FALLS CREEK,AUSTRALIA,FALLS CREEK,-36.8708,147.2756,1770.8
294905,94905,MT HOTHAM AIRPORT,MT HOTHAM AIRPORT,AUSTRALIA,COBUNGRA,-37.0492,147.3347,1292.6
294906,94906,MOUNT HOTHAM,MOUNT HOTHAM,AUSTRALIA,HOTHAM HEIGHTS,-36.9767,147.1342,1849
294907,94907,EAST SALE AIRPORT,EAST SALE AIRPORT,AUSTRALIA,WELLINGTON SHIRE,-38.1156,147.1322,8.2
294908,94908,OMEO,OMEO,AUSTRALIA,OMEO,-37.1017,147.6008,690.4
294909,94909,バリンジャック DAM,BURRINJUCK DAM,AUSTRALIA,BURRINJUCK,-34.9997,148.5983,390
294910,94910,ウォガウォガ,WAGGA WAGGA AMO,AUSTRALIA,FOREST HILL,-35.1583,147.4572,213
294911,94911,オメオ,OMEO,AUSTRALIA,SANDY POINT,-38.805,146.1939,13.9
294912,94912,バーンズデール,BAIRNSDALE ,AUSTRALIA,BAIRNSDALE ,-37.8817,147.5669,49.8
294913,94913,GELANTIPY,GELANTIPY,AUSTRALIA,GELANTIPY,-37.22,148.2625,756
294914,94914,COMBIENBAR AWS,COMBIENBAR AWS,AUSTRALIA,COMBIENBAR,-37.3417,149.0228,641
294915,94915,PERISHER VALLEY AWS,PERISHER VALLEY AWS,AUSTRALIA,PERISHER VALLEY,-36.4069,148.4056,1738
294918,94918,タンバルンバ,TUMBARUMBA,AUSTRALIA,TUMBARUMBA,-35.7781,148.0142,0
294919,94919,KHANCOBAN AWS,KHANCOBAN AWS,AUSTRALIA,KHANCOBAN,-36.2303,148.1406,340
294921,94921,クーマ AIRPORT,COOMA AIRPORT,AUSTRALIA,COOMA,-36.2939,148.9725,931
294923,94923,クーマ,COOMA,AUSTRALIA,COOMA,-36.2317,149.1242,778
294925,94925,タゲラノン ISABELLA,TUGGERANONG ISABELLA,AUSTRALIA,CANBERRA,-35.4183,149.0936,587.5
294926,94926,キャンベラ,CANBERRA AIRPORT,AUSTRALIA,CANBERRA,-35.3089,149.2003,577.6
294927,94927,BRAIDWOOD RACECOURSE AWS,BRAIDWOOD RACECOURSE AWS,AUSTRALIA,BRAIDWOOD,-35.4253,149.7836,666
294928,94928,ボンバラ,BOMBALA,AUSTRALIA,BOMBALA,-36.9114,149.2378,705
294929,94929,ボンバラ,BOMBALA,AUSTRALIA,BOMBALA,-37.0017,149.2336,761.5
294930,94930,MOUNT NOWA NOWA,MOUNT NOWA NOWA,AUSTRALIA,EAST GIPPSLAND SHIRE,-37.6925,148.0908,350
294932,94932,POINT HICKS (LIGHTHOUSE),POINT HICKS (LIGHTHOUSE),AUSTRALIA,EAST GIPPSLAND SHIRE,-37.8017,149.2747,27
294933,94933,GABO ISLAND LIGHTHOUSE,GABO ISLAND LIGHTHOUSE,AUSTRALIA,GABO ISLAND (UNINCORPORATED),-37.5678,149.9158,15
294934,94934,GREEN CAPE AWS,GREEN CAPE AWS,AUSTRALIA,BEGA VALLEY SHIRE COUNCIL,-37.2622,150.0503,20
294935,94935,マラクータ,MALLACOOTA,AUSTRALIA,EAST GIPPSLAND SHIRE,-37.5975,149.7289,22.5
294937,94937,MORUYA HEADS PILOT STATION,MORUYA HEADS PILOT STATION,AUSTRALIA,ELIZABETH STREET,-35.9092,150.1533,16.8
294938,94938,ULLADULLA AWS,ULLADULLA AWS,AUSTRALIA,ULLADULLA,-35.3636,150.4828,36.7
294939,94939,MONTAGUE ISLAND LIGHHOUSE,MONTAGUE ISLAND LIGHHOUSE,AUSTRALIA,MONTAGUE ISLAND LIGHHOUSE,-36.2519,150.2275,53.8
294943,94943,NERRIGA AWS,NERRIGA AWS,AUSTRALIA,NERRIGA,-35.1103,150.0825,625.6
294949,94949,HOGAN ISLAND,HOGAN ISLAND,AUSTRALIA,HOGAN ISLAND,-39.2225,146.9842,117
294950,94950,マラワー,MARRAWAH,AUSTRALIA,MARRAWAH,-40.9089,144.7094,108.3
294951,94951,DUNALLEY (STROUD POINT),DUNALLEY (STROUD POINT),AUSTRALIA,SORELL COUNCIL,-42.9017,147.7894,12.7
294953,94953,ストローン,STRAHAN,AUSTRALIA,SMITHTON,-40.8347,145.0847,8.9
294954,94954,グリム岬,CAPE GRIM BAPS,AUSTRALIA,CAPE GRIM BAPS,-40.6828,144.69,92.5
294955,94955,SHEFFIELD SCHOOL FARM,SHEFFIELD SCHOOL FARM,AUSTRALIA,SHEFFIELD,-41.3886,146.3219,294.5
294956,94956,ストローン AERODROME,STRAHAN AERODROME,AUSTRALIA,WEST COAST COUNCIL,-42.155,145.2908,22
294957,94957,OUSE FIRE STATION,OUSE FIRE STATION,AUSTRALIA,LYELL HIGHWAY,-42.4842,146.7106,91.3
294959,94959,BUTLERS GORGE,BUTLERS GORGE,AUSTRALIA,CENTRAL HIGHLANDS COUNCIL,-42.2753,146.2758,667
294960,94960,TUNNAK FIRE STATION,TUNNAK FIRE STATION,AUSTRALIA,TUNNACK,-42.4542,147.4611,462
294961,94961,DOVER,DOVER,AUSTRALIA,DOVER,-43.3167,147.0075,17
294962,94962,MAATSUYKER ISLAND LIGHTHOUSE,MAATSUYKER ISLAND LIGHTHOUSE,AUSTRALIA,TASMANIA,-43.6578,146.2711,147.6
294963,94963,メイデナ POST OFFICE,MAYDENA,AUSTRALIA,MAYDENA,-42.7567,146.6239,281
294964,94964,BUSHY PARK (BUSHY PARK ESTATES),BUSHY PARK (BUSHY PARK ESTATES),AUSTRALIA,BUSHY PARK,-42.7097,146.8983,27
294967,94967,CAPE BRUNY LIGHTHOUSE,CAPE BRUNY LIGHTHOUSE,AUSTRALIA,CAPE BRUNY LIGHTHOUSE,-43.4892,147.1453,56.2
294969,94969,LAUNCESTON (TI TREE BEND),LAUNCESTON (TI TREE BEND),AUSTRALIA,INVERMAY,-41.4194,147.1222,5
294970,94970,ホバート,HOBART,AUSTRALIA,HOBART,-42.8897,147.3278,51.4
294971,94971,メルトンモーブレー,MELTON MOWBLEY,AUSTRALIA,HOBART,-42.4928,147.1981,0
294972,94972,スコッツデール,SCOTTSDALE,AUSTRALIA,SCOTTSDALE,-41.1708,147.4883,198
294974,94974,ソーレル岬,CAPE SORELL,AUSTRALIA,WEST COAST COUNCIL,-42.1986,145.17,19.5
294975,94975,ホバート,HOBART AIRPORT,AUSTRALIA,CLARENCE CITY COUNCIL,-42.8339,147.5033,27.4
